126.563781|43.923778|105|1.50|18|1
126.563783|43.923777|105|1.69|20|1
126.563786|43.923776|105|1.87|22|1
126.563789|43.923776|105|2.03|24|1
126.563793|43.923775|105|2.17|26|1
126.563796|43.923774|105|2.29|27|1
126.563800|43.923774|105|2.38|29|1
126.563804|43.923773|105|2.45|29|1
126.563808|43.923772|105|2.49|30|1
126.563812|43.923771|105|2.50|30|1
126.563816|43.923771|105|2.48|30|1
126.563819|43.923770|105|2.44|29|1
126.563823|43.923769|105|2.37|28|1
126.563827|43.923768|105|2.27|27|1
126.563830|43.923768|105|2.15|26|1
126.563833|43.923767|105|2.00|24|1
126.563836|43.923767|105|1.84|22|1
126.563839|43.923766|105|1.66|20|1
126.563841|43.923766|105|1.47|18|1
126.563843|43.923765|105|1.26|15|0
126.563845|43.923765|105|1.05|13|1
126.563846|43.923765|105|0.83|10|0
126.563848|43.923764|105|1.05|13|1
126.563850|43.923764|105|1.26|15|1
126.563852|43.923763|105|1.47|18|1
126.563854|43.923763|105|1.66|20|1
126.563857|43.923762|105|1.84|22|1
126.563861|43.923762|105|2.01|24|1
126.563864|43.923761|105|2.15|26|1
126.563867|43.923760|105|2.27|27|1
126.563871|43.923760|105|2.37|28|1
126.563875|43.923759|105|2.44|29|1
126.563879|43.923758|105|2.48|30|1
126.563883|43.923757|105|2.50|30|1
126.563887|43.923757|105|2.49|30|1
126.563891|43.923756|105|2.45|29|1
126.563894|43.923755|105|2.38|29|1
126.563898|43.923754|105|2.29|27|1
126.563901|43.923754|105|2.17|26|1
126.563904|43.923753|105|2.03|24|1
126.563907|43.923752|105|1.87|22|1
126.563910|43.923752|105|1.69|20|0
126.563912|43.923751|105|1.50|18|1
126.563914|43.923751|105|1.30|16|1
126.563916|43.923751|105|1.08|13|0
126.563917|43.923750|105|0.87|10|1
126.563919|43.923750|105|1.01|12|1
126.563921|43.923750|105|1.23|15|1
126.563923|43.923749|105|1.43|17|0
126.563926|43.923749|105|1.63|20|1
126.563929|43.923748|105|1.81|22|1
126.563932|43.923748|105|1.98|24|1
126.563935|43.923747|105|2.13|26|1
126.563939|43.923746|105|2.25|27|1
126.563942|43.923745|105|2.35|28|1
126.563946|43.923745|105|2.43|29|1
126.563950|43.923744|105|2.48|30|1
126.563954|43.923743|105|2.50|30|1
126.563958|43.923742|105|2.49|30|1
126.563962|43.923742|105|2.46|29|1
126.563965|43.923741|105|2.39|29|1
126.563969|43.923740|105|2.31|28|1
126.563972|43.923739|105|2.19|26|1
126.563976|43.923739|105|2.06|25|1
126.563979|43.923738|105|1.90|23|1
126.563981|43.923738|105|1.72|21|1
126.563984|43.923737|105|1.53|18|1
126.563986|43.923737|105|1.33|16|0
126.563988|43.923736|105|1.12|13|1
126.563989|43.923736|105|0.90|11|0
126.563990|43.923736|105|0.98|12|1
126.563992|43.923736|105|1.19|14|1
126.563995|43.923735|105|1.40|17|1
126.563997|43.923735|105|1.60|19|1
126.564000|43.923734|105|1.78|21|1
126.564003|43.923733|105|1.95|23|1
126.564006|43.923733|105|2.10|25|1
126.563988|43.923689|249|2.23|27|1
126.563985|43.923688|249|2.34|28|1
126.563981|43.923687|249|2.42|29|1
126.563977|43.923686|249|2.47|30|1
126.563973|43.923685|249|2.50|30|1
126.563969|43.923684|249|2.50|30|1
126.563966|43.923683|249|2.46|30|1
126.563962|43.923682|249|2.41|29|1
126.563959|43.923681|249|2.32|28|1
126.563955|43.923680|249|2.21|27|1
126.563952|43.923679|249|2.08|25|1
126.563949|43.923678|249|1.93|23|1
126.563946|43.923677|249|1.75|21|0
126.563944|43.923677|249|1.56|19|1
126.563942|43.923676|249|1.36|16|1
126.563940|43.923676|249|1.16|14|0
126.563939|43.923675|249|0.94|11|1
126.563937|43.923675|249|0.94|11|1
126.563936|43.923675|249|1.16|14|0
126.563933|43.923674|249|1.37|16|1
126.563931|43.923673|249|1.57|19|1
126.563928|43.923673|249|1.75|21|1
126.563925|43.923672|249|1.93|23|1
126.563922|43.923671|249|2.08|25|1
126.563919|43.923670|249|2.21|27|1
126.563915|43.923669|249|2.32|28|1
126.563912|43.923668|249|2.41|29|1
126.563908|43.923667|249|2.47|30|1
126.563904|43.923666|249|2.50|30|1
126.563900|43.923665|249|2.50|30|1
126.563897|43.923664|249|2.47|30|1
126.563893|43.923663|249|2.42|29|1
126.563889|43.923662|249|2.34|28|1
126.563886|43.923661|249|2.23|27|1
126.563883|43.923660|249|2.10|25|1
126.563880|43.923660|249|1.95|23|1
126.563877|43.923659|249|1.78|21|1
126.563875|43.923658|249|1.60|19|1
126.563873|43.923658|249|1.40|17|0
126.563871|43.923657|249|1.19|14|1
126.563869|43.923657|249|0.98|12|1
126.563868|43.923656|249|0.91|11|0
126.563866|43.923656|249|1.12|13|1
126.563864|43.923655|249|1.33|16|1
126.563862|43.923655|249|1.53|18|1
126.563859|43.923654|249|1.72|21|1
126.563856|43.923653|249|1.90|23|1
126.563853|43.923652|249|2.06|25|1
126.563850|43.923651|249|2.19|26|1
126.563846|43.923650|249|2.31|28|1
126.563843|43.923650|249|2.40|29|1
126.563839|43.923648|249|2.46|29|1
126.563835|43.923647|249|2.49|30|1
126.563831|43.923646|249|2.50|30|1
126.563828|43.923645|249|2.48|30|1
126.563824|43.923644|249|2.43|29|1
126.563820|43.923643|249|2.35|28|1
126.563817|43.923643|249|2.25|27|1
126.563814|43.923642|249|2.13|26|1
126.563811|43.923641|249|1.98|24|1
126.563808|43.923640|249|1.81|22|1
126.563805|43.923639|249|1.63|20|1
126.563803|43.923639|249|1.43|17|1
126.563801|43.923638|249|1.23|15|1
126.563800|43.923638|249|1.01|12|0
126.563798|43.923638|249|0.87|10|1
126.563797|43.923637|249|1.09|13|0
126.563795|43.923637|249|1.30|16|1
126.563793|43.923636|249|1.50|18|1
126.563790|43.923635|249|1.69|20|1
126.563787|43.923635|249|1.87|22|1
126.563784|43.923634|249|2.03|24|1
126.563781|43.923633|249|2.17|26|1
126.563777|43.923632|249|2.29|27|1
126.563774|43.923631|249|2.38|29|1
126.563770|43.923630|249|2.45|29|1
126.563766|43.923629|249|2.49|30|1
126.563762|43.923628|249|2.50|30|1
126.563759|43.923627|249|2.48|30|1
126.563755|43.923626|249|2.44|29|1
126.563751|43.923625|249|2.37|28|1
126.563748|43.923624|249|2.27|27|1
126.563744|43.923623|249|2.15|26|1
126.563741|43.923622|249|2.00|24|1
126.563739|43.923621|249|1.84|22|1
126.563736|43.923621|249|1.66|20|1
126.563734|43.923620|249|1.47|18|0
126.563732|43.923620|249|1.26|15|1
126.563730|43.923619|249|1.05|13|1
126.563729|43.923619|249|0.83|10|0
126.563728|43.923618|249|1.05|13|1
126.563726|43.923618|249|1.26|15|1
126.563723|43.923617|249|1.47|18|1
126.563721|43.923617|249|1.66|20|1
126.563718|43.923616|249|1.84|22|1
126.563715|43.923615|249|2.01|24|1
126.563712|43.923614|249|2.15|26|1
126.563708|43.923613|249|2.27|27|1
126.563705|43.923612|249|2.37|28|1
126.563701|43.923611|249|2.44|29|1
126.563697|43.923610|249|2.48|30|1
126.563693|43.923609|249|2.50|30|1
126.563690|43.923608|249|2.49|30|1
126.563686|43.923607|249|2.45|29|1
126.563682|43.923606|249|2.38|29|1
126.563679|43.923605|249|2.29|27|1
126.563675|43.923604|249|2.17|26|1
126.563672|43.923604|249|2.03|24|1
126.563669|43.923603|249|1.87|22|1
126.563667|43.923602|249|1.69|20|1
126.563665|43.923601|249|1.50|18|1
126.563663|43.923601|249|1.30|16|1
126.563661|43.923600|249|1.08|13|0
126.563660|43.923600|249|0.87|10|1
126.563658|43.923600|249|1.02|12|0
126.563656|43.923599|249|1.23|15|1
126.563654|43.923599|249|1.43|17|1
126.563652|43.923598|249|1.63|20|1
126.563649|43.923597|249|1.81|22|1
126.563646|43.923596|249|1.98|24|1
126.563643|43.923595|249|2.13|26|1
126.563639|43.923595|249|2.25|27|1
126.563636|43.923594|249|2.35|28|1
126.563632|43.923593|249|2.43|29|1
126.563628|43.923592|249|2.48|30|1
126.563624|43.923591|249|2.50|30|1
126.563621|43.923590|249|2.49|30|1
126.563617|43.923589|249|2.46|29|1
126.563613|43.923588|249|2.39|29|1
126.563610|43.923587|249|2.31|28|1
126.563606|43.923586|249|2.19|26|1
126.563603|43.923585|249|2.05|25|1
126.563600|43.923584|249|1.90|23|1
126.563598|43.923583|249|1.72|21|1
126.563595|43.923583|249|1.53|18|0
126.563593|43.923582|249|1.33|16|1
126.563592|43.923582|249|1.12|13|1
126.563590|43.923581|249|0.90|11|0
126.563589|43.923581|249|0.98|12|1
126.563587|43.923580|249|1.19|14|1
126.563585|43.923580|249|1.40|17|1
126.563582|43.923579|249|1.60|19|1
126.563580|43.923579|249|1.78|21|1
126.563577|43.923578|249|1.95|23|1
126.563573|43.923577|249|2.10|25|1
126.563570|43.923576|249|2.23|27|1
126.563567|43.923575|249|2.34|28|1
126.563563|43.923574|249|2.42|29|1
126.563559|43.923573|249|2.47|30|1
126.563555|43.923572|249|2.50|30|1
126.563551|43.923571|249|2.50|30|1
126.563548|43.923570|249|2.46|30|1
126.563544|43.923569|249|2.41|29|1
126.563541|43.923568|249|2.32|28|1
126.563537|43.923567|249|2.21|27|1
126.563534|43.923566|249|2.08|25|1
126.563531|43.923565|249|1.92|23|1
126.563528|43.923565|249|1.75|21|1
126.563526|43.923564|249|1.56|19|1
126.563524|43.923563|249|1.36|16|1
126.563522|43.923563|249|1.15|14|0
126.563521|43.923563|249|0.94|11|1
126.563519|43.923562|249|0.94|11|0
126.563518|43.923562|249|1.16|14|1
126.563515|43.923561|249|1.37|16|1
126.563513|43.923561|249|1.57|19|1
126.563510|43.923560|249|1.76|21|1
126.563507|43.923559|249|1.93|23|1
126.563504|43.923558|249|2.08|25|1
126.563501|43.923557|249|2.21|27|1
126.563497|43.923556|249|2.32|28|1
126.563494|43.923555|249|2.41|29|1
126.563490|43.923554|249|2.47|30|1
126.563486|43.923553|249|2.50|30|1
126.563482|43.923552|249|2.50|30|1
126.563479|43.923551|249|2.47|30|1
126.563475|43.923550|249|2.42|29|1
126.563471|43.923549|249|2.34|28|1
126.563468|43.923548|249|2.23|27|1
126.563465|43.923548|249|2.10|25|1
126.563462|43.923547|249|1.95|23|1
126.563459|43.923546|249|1.78|21|1
126.563457|43.923545|249|1.60|19|0
126.563455|43.923545|249|1.40|17|1
126.563453|43.923544|249|1.19|14|1
126.563451|43.923544|249|0.98|12|0
126.563450|43.923543|249|0.91|11|1
126.563448|43.923543|249|1.12|13|1
126.563446|43.923542|249|1.33|16|0
126.563444|43.923542|249|1.53|18|1
126.563441|43.923541|249|1.73|21|1
126.563438|43.923540|249|1.90|23|1
126.563435|43.923540|249|2.06|25|1
126.563432|43.923539|249|2.19|26|1
126.563428|43.923538|249|2.31|28|1
126.563425|43.923537|249|2.40|29|1
126.563421|43.923536|249|2.46|29|1
126.563417|43.923535|249|2.49|30|1
126.563413|43.923534|249|2.50|30|1
126.563410|43.923533|249|2.48|30|1
126.563406|43.923532|249|2.43|29|1
126.563402|43.923531|249|2.35|28|1
126.563399|43.923530|249|2.25|27|1
126.563396|43.923529|249|2.13|26|1
126.563393|43.923528|249|1.98|24|1
126.563390|43.923527|249|1.81|22|1
126.563387|43.923527|249|1.63|20|1
126.563385|43.923526|249|1.43|17|1
126.563383|43.923526|249|1.22|15|0
126.563382|43.923525|249|1.01|12|1
126.563380|43.923525|249|0.87|10|0
126.563379|43.923524|249|1.09|13|1
126.563377|43.923524|249|1.30|16|1
126.563375|43.923523|249|1.50|18|1
126.563372|43.923522|249|1.69|20|1
126.563369|43.923522|249|1.87|22|1
126.563366|43.923521|249|2.03|24|1
126.563363|43.923520|249|2.17|26|1
126.563359|43.923519|249|2.29|27|1
126.563356|43.923518|249|2.38|29|1
126.563352|43.923517|249|2.45|29|1
126.563348|43.923516|249|2.49|30|1
126.563344|43.923515|249|2.50|30|1
126.563341|43.923514|249|2.48|30|1
126.563337|43.923513|249|2.44|29|1
126.563333|43.923512|249|2.37|28|1
126.563330|43.923511|249|2.27|27|1
126.563326|43.923510|249|2.15|26|1
126.563323|43.923509|249|2.00|24|1
126.563321|43.923509|249|1.84|22|0
126.563318|43.923508|249|1.66|20|1
126.563316|43.923507|249|1.46|18|1
126.563314|43.923507|249|1.26|15|1
126.563312|43.923506|249|1.05|13|0
126.563311|43.923506|249|0.84|10|1
126.563310|43.923506|249|1.05|13|0
126.563308|43.923505|249|1.26|15|1
126.563305|43.923504|249|1.47|18|1
126.563303|43.923504|249|1.66|20|1
126.563300|43.923503|249|1.84|22|1
126.563297|43.923502|249|2.01|24|1
126.563294|43.923501|249|2.15|26|1
126.563290|43.923500|249|2.27|27|1
126.563287|43.923499|249|2.37|28|1
126.563283|43.923498|249|2.44|29|1
126.563279|43.923497|249|2.48|30|1
126.563275|43.923496|249|2.50|30|1
126.563272|43.923495|249|2.49|30|1
126.563268|43.923494|249|2.45|29|1
126.563264|43.923493|249|2.38|29|1
126.563261|43.923492|249|2.29|27|1
126.563257|43.923492|249|2.17|26|1
126.563254|43.923491|249|2.03|24|1
126.563251|43.923490|249|1.87|22|1
126.563249|43.923489|249|1.69|20|1
126.563247|43.923489|249|1.50|18|1
126.563245|43.923488|249|1.29|16|0
126.563243|43.923488|249|1.08|13|1
126.563242|43.923487|249|0.87|10|0
126.563240|43.923487|249|1.02|12|1
126.563238|43.923486|249|1.23|15|1
126.563236|43.923486|249|1.44|17|1
126.563234|43.923485|249|1.63|20|1
126.563231|43.923484|249|1.81|22|1
126.563228|43.923484|249|1.98|24|1
126.563225|43.923483|249|2.13|26|1
126.563221|43.923482|249|2.25|27|1
126.563218|43.923481|249|2.35|28|1
126.563214|43.923480|249|2.43|29|1
126.563210|43.923479|249|2.48|30|1
126.563206|43.923478|249|2.50|30|1
126.563203|43.923477|249|2.49|30|1
126.563199|43.923476|249|2.46|29|1
126.563195|43.923475|249|2.39|29|1
126.563192|43.923474|249|2.30|28|1
126.563188|43.923473|249|2.19|26|1
126.563185|43.923472|249|2.05|25|1
126.563182|43.923471|249|1.90|23|1
126.563180|43.923471|249|1.72|21|1
126.563177|43.923470|249|1.53|18|1
126.563175|43.923469|249|1.33|16|1
126.563174|43.923469|249|1.12|13|0
126.563172|43.923469|249|0.90|11|1
126.563171|43.923468|249|0.98|12|0
126.563169|43.923468|249|1.19|14|1
126.563167|43.923467|249|1.40|17|1
126.563164|43.923466|249|1.60|19|1
126.563162|43.923466|249|1.79|21|1
126.563202|43.923395|256|1.95|23|1
126.563199|43.923394|256|2.11|25|1
126.563195|43.923393|256|2.23|27|1
126.563192|43.923393|256|2.34|28|1
126.563188|43.923392|256|2.42|29|1
126.563184|43.923391|256|2.47|30|1
126.563180|43.923391|256|2.50|30|1
126.563176|43.923390|256|2.50|30|1
126.563172|43.923389|256|2.46|30|1
126.563168|43.923388|256|2.41|29|1
126.563165|43.923388|256|2.32|28|1
126.563161|43.923387|256|2.21|27|1
126.563158|43.923387|256|2.08|25|1
126.563155|43.923386|256|1.92|23|1
126.563152|43.923385|256|1.75|21|1
126.563150|43.923385|256|1.56|19|1
126.563148|43.923385|256|1.36|16|0
126.563146|43.923384|256|1.15|14|1
126.563144|43.923384|256|0.94|11|0
126.563143|43.923384|256|0.94|11|1
126.563141|43.923383|256|1.16|14|1
126.563139|43.923383|256|1.37|16|1
126.563136|43.923383|256|1.57|19|1
126.563134|43.923382|256|1.76|21|1
126.563130|43.923381|256|1.93|23|1
126.563127|43.923381|256|2.08|25|1
126.563124|43.923380|256|2.21|27|1
126.563120|43.923380|256|2.32|28|1
126.563116|43.923379|256|2.41|29|1
126.563112|43.923378|256|2.47|30|1
126.563108|43.923377|256|2.50|30|1
126.563105|43.923377|256|2.50|30|1
126.563101|43.923376|256|2.47|30|1
126.563097|43.923375|256|2.42|29|1
126.563093|43.923375|256|2.34|28|1
126.563090|43.923374|256|2.23|27|1
126.563086|43.923373|256|2.10|25|1
126.563083|43.923373|256|1.95|23|1
126.563080|43.923372|256|1.78|21|1
126.563078|43.923372|256|1.60|19|1
126.563076|43.923371|256|1.40|17|1
126.563074|43.923371|256|1.19|14|0
126.563072|43.923371|256|0.97|12|1
126.563071|43.923370|256|0.91|11|0
126.563069|43.923370|256|1.12|13|1
126.563067|43.923370|256|1.33|16|1
126.563065|43.923369|256|1.54|18|1
126.563062|43.923369|256|1.73|21|1
126.563059|43.923368|256|1.90|23|1
126.563056|43.923368|256|2.06|25|1
126.563052|43.923367|256|2.19|26|1
126.563049|43.923366|256|2.31|28|1
126.563045|43.923366|256|2.40|29|1
126.563041|43.923365|256|2.46|29|1
126.563037|43.923364|256|2.49|30|1
126.563033|43.923364|256|2.50|30|1
126.563029|43.923363|256|2.48|30|1
126.563025|43.923362|256|2.43|29|1
126.563022|43.923361|256|2.35|28|1
126.563018|43.923361|256|2.25|27|1
126.563015|43.923360|256|2.12|25|1
126.563012|43.923360|256|1.98|24|1
126.563009|43.923359|256|1.81|22|1
126.563006|43.923359|256|1.63|20|0
126.563004|43.923358|256|1.43|17|1
126.563002|43.923358|256|1.22|15|1
126.563000|43.923358|256|1.01|12|0
126.562999|43.923357|256|0.87|10|1
126.562997|43.923357|256|1.09|13|1
126.562995|43.923357|256|1.30|16|1
126.562993|43.923356|256|1.50|18|1
126.562990|43.923356|256|1.70|20|1
126.562987|43.923355|256|1.87|22|1
126.562984|43.923354|256|2.03|24|1
126.562981|43.923354|256|2.17|26|1
126.562977|43.923353|256|2.29|27|1
126.562973|43.923353|256|2.38|29|1
126.562970|43.923352|256|2.45|29|1
126.562966|43.923351|256|2.49|30|1
126.562962|43.923350|256|2.50|30|1
126.562958|43.923350|256|2.48|30|1
126.562954|43.923349|256|2.44|29|1
126.562950|43.923348|256|2.37|28|1
126.562947|43.923348|256|2.27|27|1
126.562943|43.923347|256|2.15|26|1
126.562940|43.923346|256|2.00|24|1
126.562937|43.923346|256|1.84|22|1
126.562935|43.923345|256|1.66|20|1
126.562932|43.923345|256|1.46|18|1
126.562930|43.923345|256|1.26|15|0
126.562929|43.923344|256|1.05|13|1
126.562927|43.923344|256|0.84|10|0
126.562926|43.923344|256|1.05|13|1
126.562924|43.923343|256|1.26|15|1
126.562921|43.923343|256|1.47|18|1
126.562919|43.923342|256|1.66|20|1
126.562916|43.923342|256|1.84|22|1
126.562913|43.923341|256|2.01|24|1
126.562909|43.923341|256|2.15|26|1
126.562906|43.923340|256|2.27|27|1
126.562902|43.923339|256|2.37|28|1
126.562898|43.923339|256|2.44|29|1
126.562894|43.923338|256|2.48|30|1
126.562890|43.923337|256|2.50|30|1
126.562886|43.923336|256|2.49|30|1
126.562883|43.923336|256|2.45|29|1
126.562879|43.923335|256|2.38|29|1
126.562875|43.923334|256|2.29|27|1
126.562872|43.923334|256|2.17|26|1
126.562869|43.923333|256|2.03|24|1
126.562866|43.923333|256|1.87|22|1
126.562863|43.923332|256|1.69|20|0
126.562861|43.923332|256|1.50|18|1
126.562859|43.923331|256|1.29|16|1
126.562857|43.923331|256|1.08|13|0
126.562856|43.923331|256|0.87|10|1
126.562854|43.923331|256|1.02|12|1
126.562852|43.923330|256|1.23|15|0
126.562850|43.923330|256|1.44|17|1
126.562847|43.923329|256|1.63|20|1
126.562844|43.923329|256|1.82|22|1
126.562841|43.923328|256|1.98|24|1
126.562838|43.923328|256|2.13|26|1
126.562834|43.923327|256|2.25|27|1
126.562831|43.923326|256|2.35|28|1
126.562827|43.923325|256|2.43|29|1
126.562823|43.923325|256|2.48|30|1
126.562819|43.923324|256|2.50|30|1
126.562815|43.923323|256|2.49|30|1
126.562811|43.923323|256|2.46|29|1
126.562807|43.923322|256|2.39|29|1
126.562804|43.923321|256|2.30|28|1
126.562800|43.923321|256|2.19|26|1
126.562797|43.923320|256|2.05|25|1
126.562794|43.923319|256|1.90|23|1
126.562791|43.923319|256|1.72|21|1
126.562789|43.923319|256|1.53|18|1
126.562787|43.923318|256|1.33|16|0
126.562785|43.923318|256|1.12|13|1
126.562784|43.923318|256|0.90|11|0
126.562782|43.923317|256|0.98|12|1
126.562780|43.923317|256|1.19|14|1
126.562778|43.923317|256|1.40|17|1
126.562776|43.923316|256|1.60|19|1
126.562773|43.923316|256|1.79|21|1
126.562770|43.923315|256|1.96|23|1
126.562766|43.923314|256|2.11|25|1
126.562763|43.923314|256|2.23|27|1
126.562759|43.923313|256|2.34|28|1
126.562755|43.923312|256|2.42|29|1
126.562751|43.923312|256|2.47|30|1
126.562747|43.923311|256|2.50|30|1
126.562744|43.923310|256|2.49|30|1
126.562740|43.923309|256|2.46|30|1
126.562736|43.923309|256|2.41|29|1
126.562732|43.923308|256|2.32|28|1
126.562729|43.923307|256|2.21|27|1
126.562725|43.923307|256|2.08|25|1
126.562722|43.923306|256|1.92|23|1
126.562720|43.923306|256|1.75|21|1
126.562717|43.923305|256|1.56|19|1
126.562715|43.923305|256|1.36|16|1
126.562713|43.923305|256|1.15|14|0
126.562712|43.923304|256|0.94|11|1
126.562710|43.923304|256|0.94|11|1
126.562708|43.923304|256|1.16|14|0
126.562706|43.923303|256|1.37|16|1
126.562704|43.923303|256|1.57|19|1
126.562701|43.923302|256|1.76|21|1
126.562698|43.923302|256|1.93|23|1
126.562695|43.923301|256|2.08|25|1
126.562691|43.923301|256|2.21|27|1
126.562688|43.923300|256|2.32|28|1
126.562684|43.923299|256|2.41|29|1
126.562680|43.923298|256|2.47|30|1
126.562676|43.923298|256|2.50|30|1
126.562672|43.923297|256|2.50|30|1
126.562668|43.923296|256|2.47|30|1
126.562664|43.923296|256|2.42|29|1
126.562661|43.923295|256|2.34|28|1
126.562657|43.923294|256|2.23|27|1
126.562654|43.923294|256|2.10|25|1
126.562651|43.923293|256|1.95|23|1
126.562648|43.923293|256|1.78|21|1
126.562646|43.923292|256|1.59|19|1
126.562643|43.923292|256|1.40|17|0
126.562641|43.923291|256|1.19|14|1
126.562640|43.923291|256|0.97|12|0
126.562638|43.923291|256|0.91|11|1
126.562637|43.923290|256|1.12|13|1
126.562635|43.923290|256|1.33|16|1
126.562632|43.923290|256|1.54|18|1
126.562629|43.923289|256|1.73|21|1
126.562626|43.923289|256|1.90|23|1
126.562623|43.923288|256|2.06|25|1
126.562620|43.923287|256|2.19|26|1
126.562616|43.923287|256|2.31|28|1
126.562612|43.923286|256|2.40|29|1
126.562608|43.923285|256|2.46|29|1
126.562605|43.923285|256|2.49|30|1
126.562601|43.923284|256|2.50|30|1
126.562597|43.923283|256|2.48|30|1
126.562593|43.923282|256|2.43|29|1
126.562589|43.923282|256|2.35|28|1
126.562586|43.923281|256|2.25|27|1
126.562582|43.923280|256|2.12|25|1
126.562579|43.923280|256|1.98|24|1
126.562576|43.923279|256|1.81|22|1
126.562574|43.923279|256|1.63|20|1
126.562572|43.923278|256|1.43|17|1
126.562570|43.923278|256|1.22|15|0
126.562568|43.923278|256|1.01|12|1
